state,stateansi,county,countyansi,ADM2,latitude,longitude
WI,55,Trempealeau,121,county,44.303050,-91.358867
WI,55,Vernon,123,county,43.599366,-90.821983
WI,55,Vilas,125,county,46.049848,-89.501254
WI,55,Walworth,127,county,42.668110,-88.541731
WI,55,Washburn,129,county,45.892463,-91.796423
WI,55,Washington,131,county,43.391156,-88.232917
WI,55,Waukesha,133,county,43.019308,-88.306707
WI,55,Waupaca,135,county,44.478004,-88.967005
WI,55,Waushara,137,county,44.112825,-89.239752
WI,55,Winnebago,139,county,44.085707,-88.668149
WI,55,Wood,141,county,44.461413,-90.038825
WY,56,Albany,001,county,41.665514,-105.721883
WY,56,Big Horn,003,county,44.525117,-107.994848
WY,56,Campbell,005,county,44.191999,-105.517014
WY,56,Carbon,007,county,41.703590,-106.933153
WY,56,Converse,009,county,42.974898,-105.505917
WY,56,Crook,011,county,44.589266,-104.567298
WY,56,Fremont,013,county,43.054831,-108.608935
WY,56,Goshen,015,county,42.089580,-104.353482
WY,56,Hot Springs,017,county,43.720209,-108.435076
WY,56,Johnson,019,county,44.044048,-106.588541
WY,56,Laramie,021,county,41.292830,-104.660395
WY,56,Lincoln,023,county,42.229993,-110.682961
WY,56,Natrona,025,county,42.973602,-106.765070
WY,56,Niobrara,027,county,43.062159,-104.468373
WY,56,Park,029,county,44.492387,-109.593597
WY,56,Platte,031,county,42.131593,-104.953963
WY,56,Sheridan,033,county,44.781369,-106.881211
WY,56,Sublette,035,county,42.767928,-109.916170
WY,56,Sweetwater,037,county,41.660328,-108.875677
WY,56,Teton,039,county,44.048656,-110.585825
WY,56,Uinta,041,county,41.284726,-110.558947
WY,56,Washakie,043,county,43.878831,-107.669052
WY,56,Weston,045,county,43.846213,-104.570020
PR,72,Adjuntas,001,municipio,18.181560,-66.758147
PR,72,Aguada,003,municipio,18.375681,-67.183707
PR,72,Aguadilla,005,municipio,18.480191,-67.143762
PR,72,Aguas Buenas,007,municipio,18.256524,-66.128496
PR,72,Aibonito,009,municipio,18.130647,-66.263974
PR,72,Añasco,011,municipio,18.286936,-67.131246
PR,72,Arecibo,013,municipio,18.433923,-66.675055
PR,72,Arroyo,015,municipio,17.972060,-66.041945
PR,72,Barceloneta,017,municipio,18.469989,-66.558230
PR,72,Barranquitas,019,municipio,18.198955,-66.309833
PR,72,Bayamón,021,municipio,18.350866,-66.167693
PR,72,Cabo Rojo,023,municipio,18.008873,-67.209884
PR,72,Caguas,025,municipio,18.211109,-66.050964
PR,72,Camuy,027,municipio,18.445469,-66.863134
PR,72,Canóvanas,029,municipio,18.323585,-65.883206
PR,72,Carolina,031,municipio,18.396776,-65.968778
PR,72,Cataño,033,municipio,18.444614,-66.148839
PR,72,Cayey,035,municipio,18.103624,-66.151667
PR,72,Ceiba,037,municipio,18.273749,-65.530895
PR,72,Ciales,039,municipio,18.295913,-66.515588
PR,72,Cidra,041,municipio,18.174404,-66.161622
PR,72,Coamo,043,municipio,18.103800,-66.357586
PR,72,Comerío,045,municipio,18.225032,-66.219481
PR,72,Corozal,047,municipio,18.303910,-66.326179
PR,72,Culebra,049,municipio,18.326599,-65.307720
PR,72,Dorado,051,municipio,18.472661,-66.259585
PR,72,Fajardo,053,municipio,18.386378,-65.588454
PR,72,Florida,054,municipio,18.369006,-66.561219
PR,72,Guánica,055,municipio,17.948052,-66.922989
PR,72,Guayama,057,municipio,17.973929,-66.137467
PR,72,Guayanilla,059,municipio,18.005263,-66.798356
PR,72,Guaynabo,061,municipio,18.344357,-66.114056
PR,72,Gurabo,063,municipio,18.272581,-65.981177
PR,72,Hatillo,065,municipio,18.441141,-66.798210
PR,72,Hormigueros,067,municipio,18.134695,-67.116199
PR,72,Humacao,069,municipio,18.135403,-65.786229
PR,72,Isabela,071,municipio,18.485063,-67.014141
PR,72,Jayuya,073,municipio,18.211152,-66.586870
PR,72,Juana Díaz,075,municipio,17.997974,-66.490496
PR,72,Juncos,077,municipio,18.224133,-65.908542
PR,72,Lajas,079,municipio,17.978511,-67.040111
PR,72,Lares,081,municipio,18.277102,-66.869645
PR,72,Las Marías,083,municipio,18.227594,-66.977580
PR,72,Las Piedras,085,municipio,18.187148,-65.871189
PR,72,Loíza,087,municipio,18.475039,-65.903280
PR,72,Luquillo,089,municipio,18.367996,-65.709904
PR,72,Manatí,091,municipio,18.444800,-66.493142
PR,72,Maricao,093,municipio,18.173956,-66.935547
PR,72,Maunabo,095,municipio,17.999786,-65.896403
PR,72,Mayagüez,097,municipio,18.083850,-67.886337
PR,72,Moca,099,municipio,18.377637,-67.079574
PR,72,Morovis,101,municipio,18.319026,-66.420557
PR,72,Naguabo,103,municipio,18.211070,-65.735749
PR,72,Naranjito,105,municipio,18.289927,-66.253440
PR,72,Orocovis,107,municipio,18.218733,-66.436899
PR,72,Patillas,109,municipio,18.000311,-65.986642
PR,72,Peñuelas,111,municipio,18.026618,-66.728125
PR,72,Ponce,113,municipio,18.001717,-66.606662
PR,72,Quebradillas,115,municipio,18.466357,-66.927603
PR,72,Rincón,117,municipio,18.340562,-67.277302
PR,72,Río Grande,119,municipio,18.376369,-65.798434
PR,72,Sabana Grande,121,municipio,18.083000,-66.943336
PR,72,Salinas,123,municipio,17.971485,-66.262252
PR,72,San Germán,125,municipio,18.107800,-67.037263
PR,72,San Juan,127,municipio,18.422363,-66.068093
PR,72,San Lorenzo,129,municipio,18.147107,-65.976167
PR,72,San Sebastián,131,municipio,18.331409,-66.970678
PR,72,Santa Isabel,133,municipio,17.952922,-66.387588
PR,72,Toa Alta,135,municipio,18.364556,-66.244669
PR,72,Toa Baja,137,municipio,18.456803,-66.193039
PR,72,Trujillo Alto,139,municipio,18.335386,-66.003787
PR,72,Utuado,141,municipio,18.270865,-66.702989
PR,72,Vega Alta,143,municipio,18.436163,-66.336673
PR,72,Vega Baja,145,municipio,18.455027,-66.397773
PR,72,Vieques,147,municipio,18.125418,-65.432474
PR,72,Villalba,149,municipio,18.130718,-66.472244
PR,72,Yabucoa,151,municipio,18.059858,-65.859871
PR,72,Yauco,153,municipio,18.085669,-66.857901
