#population,latitude,longitude,income,errormargin
3568,39.674573,-80.854557,39295,5569
3045,39.677243,-80.582183,35579,6995
4215,39.555649,-80.64244,30529,6601
4337,39.616896,-80.890468,38920,3193
1418,39.640179,-80.838544,55625,9771
3369,39.034642,-81.424351,34596,9846
2348,39.078614,-81.345873,42143,13826
3424,39.29159,-81.523853,41318,7446
2961,39.281081,-81.535187,29794,11718
2162,39.276213,-81.519629,40536,12262
4331,39.273033,-81.542225,36019,9400
2726,39.266567,-81.547044,19460,2789
1707,39.267709,-81.526456,41949,9384
1533,39.246965,-81.538807,29414,6861
3453,39.234852,-81.531073,31899,7643
1423,39.249516,-81.55022,33214,5784
1488,39.251438,-81.572287,30833,7753
4298,39.236262,-81.553157,34355,5210
1943,39.361357,-81.490127,56369,9333
1890,39.310569,-81.513359,62813,13441
2968,39.39882,-81.452321,58929,6401
4512,39.334317,-81.537165,50357,7590
1721,39.335923,-81.545591,49961,9761
1614,39.319313,-81.548616,37664,8371
4462,39.311377,-81.541055,36488,9738
4885,39.332273,-81.433197,64821,14092
4215,39.274482,-81.434892,52454,6791
6082,39.208678,-81.455247,36756,6171
8236,39.18501,-81.527643,49928,11085
3153,39.127506,-81.652573,37245,9945
4676,39.228494,-81.647106,52543,8609
3969,39.256692,-81.611098,49058,4210
3124,39.285011,-81.546387,28662,4471
2763,37.691,-81.483549,36207,6718
4592,37.706193,-81.660153,40797,8741
3938,37.660901,-81.629213,39113,5841
2499,37.564152,-81.773959,26761,6418
5093,37.595188,-81.560844,37917,9828
4911,37.562262,-81.366778,35299,6506
2973,44.204591,-89.794521,50063,6317
1379,44.002663,-89.871206,43664,4998
2674,44.085508,-89.812851,37109,1956
4767,43.957111,-89.799668,36719,3327
1469,43.898427,-89.907775,40208,12035
4112,43.836332,-89.719305,44839,3565
3501,43.721645,-89.711395,50273,2771
1867,46.542445,-90.68217,32102,3992
2696,46.581226,-90.882584,47566,15381
2410,46.579521,-90.898565,36280,7273
2201,46.448232,-90.843027,48031,4676
1391,46.300193,-90.655994,38631,4390
2206,46.071691,-90.532492,34179,5282
3386,46.608755,-90.857826,36802,6253
0,47.129128,-90.184655,0,0
3829,45.591106,-91.760775,50945,3403
3933,45.549028,-92.044701,44728,7578
4215,45.431974,-92.053217,47695,3269
5465,45.425097,-91.846456,39702,6289
4242,45.501231,-91.747993,37209,5895
6182,45.495048,-91.724756,36714,4366
5435,45.437949,-91.708134,51078,4353
5123,45.291566,-91.952168,51968,2700
1874,45.297879,-91.71593,46167,3382
5572,45.326848,-91.646675,40134,2240
2713,46.843971,-90.847872,32712,2802
1679,46.696471,-91.391042,43352,4194
3661,46.670109,-90.922044,52679,4581
4926,46.490666,-91.192824,46750,2988
2035,46.250147,-91.303705,44926,3346
0,46.967866,-91.195009,0,0
2690,44.52587,-88.021439,36313,7890
5963,44.53263,-88.036763,43068,4378
4553,44.520772,-88.073756,37995,5671
2811,44.534627,-88.06547,36715,4552
4632,44.526607,-88.051653,32430,6974
2343,44.51291,-88.063743,56544,7913
2953,44.519873,-88.033065,44468,3803
4097,44.508791,-88.052588,48556,6403
4945,44.508149,-88.040266,45455,6427
1835,44.511877,-88.026582,31862,4211
4029,44.518737,-87.991091,31327,6564
1538,44.511376,-88.014147,26354,13744
2081,44.511129,-87.990432,32096,11151
2323,44.509661,-88.002983,24705,6908
3022,44.502962,-88.010182,36585,2932
3804,44.498664,-87.999595,39645,3522
6505,44.490288,-87.982671,29198,5292
3528,44.516118,-87.971189,30728,4200
3529,44.511794,-87.95986,29439,5692
4971,44.515392,-87.92513,58075,5423
5449,44.540313,-87.912408,70673,11167
8222,44.49764,-87.961049,61320,7016
5157,44.480031,-87.956818,53237,8439
3278,44.491639,-87.923044,63723,9577
6254,44.447983,-88.040352,66765,5447
4581,44.441231,-88.075397,44408,9493
5002,44.438383,-88.088613,54596,4337
6892,44.433452,-88.053305,55160,5932
5645,44.56552,-87.825563,72313,4398
6367,44.630117,-88.048508,80164,8396
4979,44.624198,-88.104716,96011,8544
5306,44.550329,-88.065835,46829,7392
7705,44.572738,-88.089651,65021,7337
4388,44.572029,-88.114938,84909,10904
5172,44.383166,-87.827331,61424,6000
5884,44.419523,-87.989002,73958,7116
6963,44.458638,-87.936021,81735,10983
7710,44.468858,-87.985432,46834,3076
2230,44.490607,-88.012475,40688,7407
2771,44.478018,-88.019166,64769,7906
2731,44.466787,-88.036155,69913,4916
1092,44.470363,-88.036685,0,0
5151,44.45975,-88.025428,66267,4415
3305,44.499134,-88.072399,57317,4947
6183,44.495375,-88.093411,62684,9822
3955,44.486673,-88.063748,39479,5733
2117,44.47804,-88.09052,53390,5315
7038,44.344465,-88.11166,74567,4144
3118,44.27375,-88.043296,63063,3840
5929,44.650112,-88.204999,55727,4334
14585,44.464753,-88.134311,79737,9606
4729,44.518772,-88.12154,81440,10004
3298,44.517428,-88.104785,53778,10436
2669,44.515857,-88.091123,54886,4717
2726,44.500526,-91.676196,50602,3552
2900,44.57043,-91.667815,42882,5719
2163,44.41393,-91.950705,44034,4237
2518,44.266838,-91.830317,49907,3609
3280,44.172112,-91.664728,48546,2450
3780,45.946429,-92.25133,38864,4023
1913,45.81395,-92.150665,40811,3270
2489,45.872775,-92.361704,41282,3977
2329,45.786649,-92.416764,33933,3227
3019,45.786768,-92.691014,37009,2876
1927,45.709839,-92.615824,45870,5114
4634,44.18281,-88.08111,60065,3166
3908,44.121973,-88.146155,53750,3881
3878,44.238488,-88.393644,53237,5832
3827,44.239824,-88.375102,54018,8106
6453,44.201102,-88.294272,84338,9122
2997,44.212792,-88.365878,90380,12314
3421,44.030174,-88.276377,59236,7960
5106,44.035715,-88.167693,54258,3190
5053,43.939392,-88.090776,50208,5278
4136,44.232123,-88.335035,91789,13542
5558,44.227721,-88.382893,93993,12932
3004,44.869757,-91.464192,46439,5967
6767,44.906078,-91.4067,51789,5730
5465,44.937439,-91.406512,45581,11508
4876,44.930988,-91.518056,68697,4300
5378,44.944058,-91.375468,36625,4090
7226,44.922304,-91.32043,64186,6144
7061,44.934232,-91.089382,47478,2557
4820,45.046728,-90.980263,35802,3820
7085,45.08022,-91.235277,52841,4759
4077,45.207581,-91.412597,51920,2242
6656,45.083363,-91.498555,56266,4875
4950,44.954229,-90.333081,42679,3377
4520,44.948861,-90.531781,40901,1997
4350,44.962622,-90.793233,42043,2440
3988,44.80668,-90.666741,43958,3675
5277,44.776904,-90.44271,48285,3572
4797,44.59211,-90.4326,44877,3083
3635,44.570361,-90.595199,40028,3895
3173,44.563885,-90.711882,42500,3142
4153,43.558042,-89.105742,58081,3092
5868,43.536309,-89.304646,56378,2520
4008,43.618359,-89.705514,52500,6264
6557,43.549503,-89.476295,35979,7339
4316,43.548867,-89.455688,50877,5269
4632,43.51519,-89.436735,63184,5770
4206,43.404399,-89.426212,58866,4959
5605,43.321165,-89.575166,67521,4140
4695,43.361301,-89.491975,79125,9084
3971,43.411069,-89.253004,60685,3433
3622,43.376742,-89.074181,65755,2536
5200,43.33313,-89.022782,55463,11479
2802,43.356668,-90.79911,38063,3255
2291,43.321811,-91.019745,42039,4206
2486,43.184926,-90.89947,46563,3745
3233,43.06375,-91.046205,48208,3935
1994,43.053303,-91.14375,38854,3655
3838,43.03936,-91.134307,40543,3665
2604,43.082367,-89.475683,59200,10971
2149,43.068903,-89.47734,75848,4158
3016,43.06669,-89.493459,88242,14030
5012,43.067506,-89.513015,65481,10549
5131,43.080719,-89.504006,90481,10082
5380,43.069066,-89.461,50560,5830
3148,43.055205,-89.448054,81083,9925
2451,43.053849,-89.462776,77944,5371
5761,43.046839,-89.511813,55848,10053
2968,43.040815,-89.523751,68885,4859
5661,43.039942,-89.492654,56339,8423
1685,43.051944,-89.48826,40529,8373
4670,43.033819,-89.472637,65298,9752
7033,43.022942,-89.485917,66473,8997
6738,43.022773,-89.511036,75581,6080
5647,43.028221,-89.456488,30979,4751
3211,43.042597,-89.447136,93750,13122
3557,43.068539,-89.443699,73603,6280
2142,43.065379,-89.422525,108333,22215
5310,43.071383,-89.423719,31630,5163
2301,43.057346,-89.429686,90549,14457
4197,43.069885,-89.405203,14006,1827
3150,43.07669,-89.409899,50172,45409
5890,43.064065,-89.406368,37973,5877
2401,43.054882,-89.393054,63750,7201
5941,43.041031,-89.394211,26222,2754
5373,43.031974,-89.421281,45724,3405
7672,43.01977,-89.422881,52574,9988
1999,43.048553,-89.346996,58269,17665
5399,43.033559,-89.374204,37583,5894
3414,43.073147,-89.395002,6859,1429
5053,43.076568,-89.393097,12022,3554
2389,43.068424,-89.389368,20298,3420
5463,43.070991,-89.395924,15959,1707
3434,43.071931,-89.386114,34113,13463
4073,43.077829,-89.382871,24754,7137
2784,43.085606,-89.376066,47917,10339
3326,43.092424,-89.367842,37386,4521
6114,43.085809,-89.360142,51526,7644
5875,43.09751,-89.34141,50388,8606
4850,43.103641,-89.351401,40000,5789
4254,43.121339,-89.362201,41635,4682
2994,43.135912,-89.384461,43071,3311
1810,43.139301,-89.399041,59152,14070
3417,43.144177,-89.37728,62875,8797
3407,43.135048,-89.362864,35375,6266
1735,43.121173,-89.338413,26220,5580
1809,43.111859,-89.325076,36400,6538
5576,43.135562,-89.310327,54729,3850
5249,43.113445,-89.296115,59600,4141
3166,43.091988,-89.323011,53810,2997
2233,43.07682,-89.316962,57229,5666
3175,43.060065,-89.316489,52016,2730
5134,43.091558,-89.298594,73524,4937
3732,43.101835,-89.301495,41981,3021
6422,43.074631,-89.292727,75854,3380
2778,43.086213,-89.438575,39461,4875
1538,43.079638,-89.445603,144167,16107
1268,43.111907,-89.371896,133571,16924
3404,43.069009,-89.334312,54456,3076
3299,43.054856,-89.333367,47413,9803
2817,43.031548,-89.287194,80260,13704
7766,43.015131,-89.288778,74883,9655
5141,42.977739,-89.31575,73393,5800
5952,43.004774,-89.439907,95949,9528
6290,42.996708,-89.465782,82846,9620
10625,43.001846,-89.529572,91580,8326
5652,43.074254,-89.541707,77069,9122
2541,43.035026,-89.548535,101932,23729
8075,43.09035,-89.574286,105033,5183
4172,43.091014,-89.505309,68466,13407
4573,43.101089,-89.496811,47760,4015
8031,43.115417,-89.481626,78301,8848
8440,43.165838,-89.424393,89515,7317
6317,43.193269,-89.46012,84432,7728
3015,43.184582,-89.45088,55938,10904
6647,43.087447,-89.269014,72287,9785
9048,43.16807,-89.279849,79201,6079
8527,43.201772,-89.233394,89647,7148
3770,43.186566,-89.24678,63378,9017
4264,43.185257,-89.227498,43641,6004
4785,43.172464,-89.239133,61285,4743
6257,43.186685,-89.200129,65575,7990
3900,43.187968,-89.189882,83526,6494
5890,43.175437,-89.066742,59018,6572
6701,43.027502,-89.065,69760,4018
8321,43.090843,-89.204354,80449,5657
4804,43.002614,-89.200401,84592,6399
2637,42.878407,-89.083474,65750,6188
2001,42.924176,-89.212168,46304,9447
6774,42.92611,-89.235573,66250,6646
5304,42.911484,-89.220388,60385,12741
4805,42.889445,-89.386274,90000,6211
6551,42.921088,-89.376167,71756,3539
5166,42.931958,-89.398282,88488,10542
4389,42.887847,-89.599137,66951,5057
3867,43.01026,-89.736031,71987,3947
7688,43.006399,-89.73213,68631,9941
3746,43.18035,-89.667497,82545,6439
4220,43.115234,-89.643455,64878,12288
4563,43.165667,-89.774946,64276,4109
8573,43.229827,-89.382476,77690,6001
4432,43.242442,-89.332343,72125,9166
5620,43.245941,-89.353033,80640,7148
4644,42.980575,-89.526818,69828,17355
0,43.105402,-89.419806,0,0
0,43.068403,-89.358346,0,0
6008,43.571043,-88.45685,52979,2797
3171,43.541206,-88.639618,63590,2645
8003,43.627064,-88.735361,40931,3673
4351,43.493802,-88.82149,68453,5015
3885,43.587917,-88.920374,53382,5486
3988,43.489113,-88.948706,57438,4830
4606,43.471836,-88.835015,46583,10747
3537,43.462731,-88.826546,57500,4681
4167,43.44887,-88.831307,47179,7094
4473,43.452107,-88.844645,36964,3343
4550,43.406842,-88.697455,50956,5625
3342,43.449834,-88.631385,55000,6891
5345,43.497425,-88.550249,57658,6770
4020,43.420705,-88.519429,59907,5397
5220,43.27924,-88.486479,66767,6015
4412,43.297222,-88.599284,51610,2318
3058,43.259648,-88.732823,61500,6967
4412,43.305513,-88.895307,53141,2376
5784,43.20561,-88.72655,62025,7365
2427,43.200276,-88.715459,39794,2960
2212,45.27693,-87.01557,44917,6721
2384,45.148824,-87.163176,52742,6787
2559,45.027033,-87.242361,55056,6407
3287,44.914148,-87.301922,50292,3366
3337,44.723909,-87.49132,50625,5372
4707,44.842894,-87.365049,38971,5695
5263,44.82546,-87.375408,50824,4094
1852,44.823508,-87.45764,48646,11806
2184,44.765289,-87.62635,52727,8241
0,45.016322,-86.81652,0,0
2870,46.724243,-92.09154,26158,3964
3189,46.713997,-92.06784,58641,6479
3090,46.715311,-92.0922,40515,11430
4438,46.712025,-92.10262,34589,3522
4147,46.711432,-92.12939,54025,7300
3477,46.675376,-92.099183,53801,8847
2396,46.702265,-92.049407,47756,4939
1955,46.681345,-92.0158,44844,10044
2257,46.72816,-92.098945,21239,2593
6247,46.571868,-91.765283,56047,3869
5027,46.579291,-92.067562,60944,3802
5066,46.35272,-91.888024,50625,3502
0,46.769671,-91.736036,0,0
3879,45.135442,-91.888685,49292,2722
4737,45.014351,-92.028087,45597,2552
5625,44.97483,-91.788394,55842,2874
6094,44.827133,-91.735167,60938,1403
6373,44.903146,-91.911348,47654,5108
4128,44.809737,-92.003163,52175,5001
6833,44.86109,-91.933293,41217,4013
6188,44.871087,-91.920983,28818,4075
4817,44.680461,-91.07449,38963,3353
4806,44.736844,-91.255339,57634,3072
3629,44.832434,-91.404256,62393,10648
6638,44.767414,-91.424989,58938,6066
7259,44.80283,-91.43596,47825,7096
4864,44.84702,-91.485219,59125,7311
4676,44.843649,-91.463225,65755,7948
5107,44.821063,-91.488253,30041,3549
4999,44.806451,-91.480986,38750,6895
3544,44.787659,-91.481664,68889,6261
3801,44.773646,-91.477364,62455,11296
5737,44.778312,-91.457856,39049,6391
4815,44.784213,-91.50923,42895,5896
1939,44.807497,-91.497721,18231,4794
5424,44.806568,-91.512625,20066,1779
5131,44.813042,-91.550571,47132,6940
6896,44.823884,-91.525939,40750,7352
3288,44.821306,-91.570414,58101,6384
5449,44.69742,-91.514002,72344,6179
5917,44.798253,-91.504972,46970,11335
2603,45.903959,-88.244971,46531,3335
1820,45.778729,-88.22753,42865,3247
4237,43.786545,-88.431458,52609,3932
3021,43.787627,-88.446496,42969,6150
5619,43.7866,-88.470309,31992,4376
2849,43.774157,-88.468263,55972,7228
3875,43.7772,-88.445962,21086,5930
4263,43.766179,-88.473614,56389,7790
4571,43.767965,-88.440052,53946,5196
3263,43.772943,-88.428637,51250,2610
2814,43.75842,-88.437336,46406,8723
9745,43.76366,-88.420258,62954,4518
6573,43.812866,-88.488561,46883,5523
5893,43.821415,-88.586749,68980,3879
3096,43.845173,-88.825056,58750,7570
6037,43.844761,-88.846488,43771,4921
3986,43.735424,-88.783522,63887,1654
4851,43.645884,-88.730071,56689,4347
7180,43.676394,-88.393339,60833,4031
8718,43.798361,-88.362408,74261,5014
4927,43.842002,-88.236975,64801,5985
6115,43.586824,-88.278216,61526,3046
1260,45.743102,-88.850213,37826,4710
2806,45.506226,-88.630492,38510,5976
2608,45.565964,-88.842778,41524,3914
2630,45.528354,-88.938978,41964,4907
3656,43.107509,-90.47294,44878,2839
4376,43.142537,-90.682053,44418,3672
4116,42.999219,-90.667423,45833,3474
3509,42.94038,-90.951456,41775,2565
3864,42.784666,-90.890479,47313,3552
3784,42.850878,-90.557288,49864,4384
4075,42.846991,-90.711137,43682,4672
3037,42.700514,-90.640282,52546,3874
4245,42.734531,-90.474865,37036,3767
7749,42.739126,-90.487094,48902,5706
4462,42.617704,-90.513034,51111,3811
4335,42.546178,-90.526575,50667,4338
6379,42.799498,-89.502267,69607,5017
5684,42.794815,-89.677936,72143,6115
4828,42.665498,-89.50349,61224,3042
4380,42.60738,-89.638483,35000,4919
3950,42.592601,-89.651466,45530,6394
3282,42.594969,-89.632286,58357,7453
3997,42.569525,-89.660621,56513,4075
4342,42.609519,-89.380053,49520,4447
3208,43.963739,-88.945699,41623,4932
2996,43.974093,-88.949129,47160,5055
3039,43.877609,-89.092307,47227,3982
2837,43.841845,-88.946791,54074,4848
3073,43.731945,-89.141979,51414,3420
3898,43.709543,-89.002241,50806,3296
3753,43.109669,-89.983468,63902,3965
3147,43.103057,-90.334234,48750,4893
3248,42.925697,-90.316005,50811,2974
5288,42.961944,-90.130765,52355,7872
4755,42.95293,-89.932656,65000,4554
3496,42.862929,-90.175697,60000,4446
2514,46.442318,-90.207067,33580,3895
1493,46.449505,-90.320946,43036,4678
1909,46.160356,-90.086259,40357,6690
0,46.692917,-90.416589,0,0
3987,44.278173,-90.723962,38373,2833
3293,44.410588,-90.859014,44796,4247
4077,44.437028,-91.059669,46330,3614
4268,44.20689,-91.003916,52117,2724
4824,44.295908,-90.853365,38645,3434
5794,43.180697,-88.708554,50000,8530
3660,43.191941,-88.716825,38109,5947
6312,43.187981,-88.740072,51882,5079
5816,43.165297,-88.94452,56434,4893
6350,43.078326,-88.902991,52000,7493
1535,43.074313,-88.958479,75278,11284
3299,42.994117,-88.962918,58832,4172
4630,43.065343,-88.770844,65564,4222
4006,43.033157,-88.596422,60865,6566
3868,42.961114,-88.698776,62601,7947
3881,43.01276,-88.807208,47768,7711
4477,42.997675,-88.811895,45827,4629
2190,42.896708,-88.923542,65156,8899
1612,42.886943,-88.823779,68333,12588
5795,42.936006,-88.84916,58880,7806
3453,42.914414,-88.842302,58272,10955
3959,42.925941,-88.831272,38264,7218
6925,42.86258,-88.675341,54899,7999
1385,43.121273,-88.730424,63864,5796
4739,43.147627,-88.592546,71392,7201
2874,44.075428,-90.085825,43243,4226
3669,43.868486,-90.224418,50224,4090
3246,43.965451,-90.044612,41897,6320
5169,43.852741,-90.095242,44036,2783
4286,43.796012,-90.080991,43158,11046
3383,43.703922,-90.249386,46792,3615
4037,43.704151,-89.944979,48989,2628
5770,42.640387,-87.829371,45678,7025
4973,42.605594,-87.822142,35953,4384
3620,42.606655,-87.834187,47984,3798
5267,42.620526,-87.835484,38419,8448
6602,42.628207,-87.893146,65204,24062
7910,42.618157,-87.859262,61250,7618
5530,42.594625,-87.858557,44888,9561
2704,42.594124,-87.840993,37462,6560
4251,42.591488,-87.831626,31969,5362
2313,42.584367,-87.820097,25911,6566
3219,42.58056,-87.832654,22460,5758
4078,42.582715,-87.848478,49966,4771
4136,42.585027,-87.868139,32857,6846
7144,42.574378,-87.870591,61047,6436
3738,42.57059,-87.851368,51948,5845
3436,42.574169,-87.834852,33467,11697
2665,42.568369,-87.834725,46250,10886
2298,42.571835,-87.822578,39042,9416
2351,42.57122,-87.816755,69167,19901
5870,42.518829,-87.831113,89679,11306
5246,42.548681,-87.82907,42026,7347
3562,42.562351,-87.835102,60270,4161
5955,42.552296,-87.846144,51071,9856
4720,42.553744,-87.861567,75481,10389
3478,42.553711,-87.879211,81154,10176
8493,42.574274,-87.92672,85625,9479
8602,42.536765,-87.897489,68373,12759
5517,42.542086,-88.029237,72688,9579
6335,42.599564,-88.157223,59265,7152
3210,42.554815,-88.167016,59215,10327
5500,42.524807,-88.13802,50602,5762
3874,42.572137,-88.101545,65644,2405
4884,42.521766,-88.093738,77396,16193
4312,42.52668,-88.278906,59216,9033
4863,42.523214,-88.239071,70078,13941
0,42.579669,-87.422097,0,0
3162,44.608027,-87.443368,43502,2472
2647,44.60817,-87.514251,57083,7120
8589,44.546924,-87.673498,62831,2688
6176,44.424821,-87.580622,53951,5993
0,44.500882,-87.160414,0,0
4712,43.851741,-91.239266,45515,6863
5077,43.836148,-91.244074,26129,3375
2292,43.808331,-91.249913,26123,4781
5498,43.811639,-91.243336,21250,3379
4773,43.816216,-91.230993,25583,3649
2142,43.813287,-91.220906,57939,7066
4430,43.801753,-91.214949,69366,4564
3049,43.806684,-91.233658,43365,8949
3742,43.796194,-91.24661,29351,7490
3790,43.793141,-91.234424,45369,3762
2131,43.793115,-91.225783,46298,3580
3910,43.772314,-91.217655,35625,5234
4172,43.783188,-91.210169,53732,4667
5566,43.949506,-91.014728,52618,2882
4598,43.900293,-91.08414,51832,3847
9503,43.960699,-91.238205,70216,6040
6688,43.969809,-91.283113,65369,6505
1887,43.937428,-91.30513,78125,7291
4488,43.860493,-91.26568,57555,3978
5214,43.89505,-91.183694,89507,5973
9163,43.9,-91.231883,61634,4686
5761,43.876118,-91.214847,50859,4241
3266,43.838257,-91.157907,77796,3838
5484,43.764783,-91.181651,56982,9040
3302,43.803258,-91.039454,66958,3692
3035,42.744528,-89.912199,50982,2286
3895,42.701041,-90.132211,48836,5378
3433,42.697204,-90.346619,54130,4996
3196,42.566835,-90.303856,46250,3628
3277,42.594251,-89.978819,47703,2976
2703,45.39549,-89.146408,38646,3075
2620,45.205854,-89.17865,51974,2825
3930,45.107631,-89.059316,54762,4482
1880,45.216685,-88.820402,45685,3995
4718,45.140191,-89.161385,37980,8187
4126,45.141645,-89.14358,40750,2582
2286,45.501152,-89.592796,50536,3810
2623,45.475439,-89.726029,36164,4192
1775,45.507713,-89.792915,47465,4301
1929,45.265376,-89.834769,55197,4074
1832,45.430381,-89.660675,59896,5484
4446,45.194643,-89.595216,60750,3597
3907,45.241649,-89.689936,59729,3068
3439,45.179828,-89.717363,42591,3754
2898,45.184349,-89.695915,44792,5803
3608,45.180007,-89.671863,36250,10903
5236,44.119855,-87.650692,37274,5988
2404,44.112262,-87.675928,50750,12644
5615,44.114218,-87.702875,66171,8014
4176,44.102747,-87.659403,49397,9676
2850,44.091874,-87.675338,33505,4476
5369,44.084109,-87.697024,45758,6268
5901,44.075775,-87.673317,38555,4381
4046,44.078646,-87.661618,40750,5271
2430,44.158408,-87.559726,40729,7703
4551,44.166952,-87.584019,51004,6351
2071,44.155651,-87.570719,39192,3432
3116,44.143199,-87.5854,43510,7298
4507,44.232218,-87.615942,61886,2859
5891,44.239662,-87.747923,61851,2951
4493,44.166449,-87.936897,59962,4080
6182,44.062042,-87.882792,58482,2369
3636,44.061571,-87.749441,64375,7702
5103,43.932859,-87.849338,62526,4701
3865,43.915571,-88.025366,55474,5669
0,44.104606,-87.310738,0,0
3138,44.962523,-89.626135,25684,4429
2932,44.969761,-89.617179,41522,6867
5188,44.987504,-89.61259,69406,13288
6150,44.980079,-89.64295,43333,4716
2970,44.96509,-89.644573,40625,3782
2066,44.950926,-89.654707,32545,6975
4083,44.949347,-89.64115,30185,4106
5382,44.951513,-89.613253,33534,9438
3463,44.934799,-89.623447,59561,6834
2240,44.91376,-89.612031,37289,4287
3626,44.883875,-89.618732,58500,6884
7996,44.923346,-89.553355,68432,10802
5083,44.910616,-89.568391,50720,5887
5926,44.897852,-89.589171,50279,3815
8096,44.831997,-89.626163,71786,7668
5321,44.803557,-89.721407,54387,4924
6811,44.913003,-89.665524,76875,5063
6635,44.967001,-89.716888,54883,8085
4134,45.047628,-89.643161,62639,5534
6057,44.952097,-89.372535,63015,2862
3696,44.774297,-89.357516,51744,3833
5449,44.743634,-89.81482,66814,3729
5933,44.912636,-89.899656,60792,4606
3839,44.806877,-90.063754,55000,4424
7190,44.73838,-90.231269,60896,3103
3490,44.934695,-90.251765,45129,3187
7169,45.031074,-89.992166,57028,3093
3038,45.735319,-87.981312,41534,5588
4232,45.559109,-88.107454,34000,2629
2428,45.359167,-87.95098,37674,2903
2847,45.263434,-88.159982,35617,3657
2490,45.238521,-87.99182,41655,6974
2758,45.199973,-87.747589,49303,4135
4131,45.09913,-87.997081,47368,3700
5461,45.05551,-87.774071,46852,4029
2822,45.039328,-87.683128,63565,6115
3080,45.098068,-87.649783,39706,7106
4528,45.086798,-87.629503,32241,7324
3934,45.086649,-87.611699,43553,3848
0,44.953451,-87.636264,0,0
2823,43.947952,-89.362749,42120,4472
2493,43.825935,-89.34394,39310,2138
3831,43.760625,-89.32785,44538,3513
2602,43.704027,-89.478758,51696,3304
3655,43.835542,-89.533162,46326,3631
1375,44.875198,-88.633638,33419,4577
2857,44.93237,-88.644981,44041,6083
4822,43.18484,-88.006802,26910,5352
3507,43.165632,-88.01031,46788,3154
5450,43.178599,-88.035007,26494,2847
6101,43.163958,-88.036591,58023,5367
1483,43.132478,-88.061191,68646,8182
3028,43.137567,-88.042634,42216,8277
1873,43.129104,-88.046493,40700,9781
3382,43.143454,-88.022595,77391,13683
2439,43.11136,-88.051419,32477,8665
3450,43.113132,-88.044309,42557,6805
4878,43.122099,-88.030704,32083,9181
6290,43.138132,-88.00714,40532,5755
3580,43.159467,-87.985336,40347,8439
5129,43.140904,-87.977017,38846,4038
3694,43.146766,-87.960087,38579,8393
3654,43.123131,-87.956019,33544,3204
2800,43.127467,-87.962376,31767,3736
2985,43.124076,-87.987877,24868,3134
3733,43.123429,-87.99803,37310,7126
2595,43.132021,-88.016635,28646,7256
3173,43.122894,-88.014555,36382,7645
2990,43.11531,-88.014812,30679,10570
4458,43.108884,-88.016895,43804,9899
3153,43.116158,-87.997316,23832,3093
3518,43.115749,-87.984172,38929,12451
2470,43.115338,-87.966654,24470,4791
2474,43.115394,-87.954303,23034,2341
1790,43.115695,-87.935898,36172,4297
4406,43.10657,-87.938241,25612,3425
2244,43.10535,-87.95021,31726,9009
2195,43.107949,-87.961915,24784,7906
2829,43.10094,-87.961656,31661,3182
1995,43.100995,-87.97154,35708,5402
2252,43.107927,-87.972069,24167,12336
2179,43.10822,-87.981708,35787,3183
3782,43.108453,-87.995119,40625,7676
3572,43.10067,-87.986412,41190,5290
2819,43.100924,-88.001055,44239,11600
5182,43.100922,-88.016746,40182,4351
5533,43.093488,-88.025918,33910,5312
3410,43.094109,-87.998418,53374,10081
1893,43.093012,-87.983587,32072,6780
2315,43.085482,-87.983321,40102,7430
2196,43.086276,-87.97256,35076,5329
2630,43.085915,-87.962392,31588,9888
2662,43.093797,-87.971744,24918,3127
2565,43.093677,-87.96042,39375,11860
3047,43.095567,-87.945909,25179,9622
5349,43.094341,-87.933221,30051,5779
3333,43.088369,-87.909277,32959,5734
2478,43.085424,-87.922773,21272,3724
2984,43.085956,-87.931877,27472,7421
4021,43.086353,-87.943361,30680,3083
4002,43.076807,-87.9618,29544,4244
4506,43.076871,-87.972062,37462,16327
4707,43.076541,-87.983237,47432,7469
3401,43.084771,-87.996997,25438,3399
1657,43.086355,-88.011927,37419,12635
1920,43.079093,-88.01224,51635,10331
3690,43.082624,-88.022638,47928,6526
3318,43.082611,-88.032612,66123,6003
2198,43.070636,-88.025491,67356,11999
2371,43.071305,-88.012707,59404,10769
3430,43.072189,-87.99997,40682,4528
3614,43.068361,-87.984607,33385,5283
2658,43.067976,-87.975543,26768,4034
2320,43.068215,-87.969048,29193,13490
2923,43.06792,-87.961097,22384,7201
2462,43.076606,-87.950667,26324,9594
2510,43.074077,-87.942841,16206,3130
2628,43.079545,-87.942155,18269,2500
3053,43.074487,-87.929575,19554,3001
1492,43.074293,-87.920021,26250,6947
2813,43.079765,-87.92609,29943,4439
2585,43.079685,-87.910348,22122,11504
3020,43.074301,-87.909993,18983,5719
1912,43.073729,-87.901756,33859,4200
2791,43.078164,-87.898743,36432,7401
2477,43.078648,-87.888067,26154,9392
4122,43.079118,-87.878492,112132,32897
2706,43.071157,-87.878441,61063,15423
3275,43.064542,-87.879655,45395,6176
3807,43.064493,-87.886689,34474,7117
3446,43.071312,-87.886427,20437,3077
2224,43.066158,-87.897569,36853,6503
1951,43.067611,-87.902777,35208,9552
1331,43.067532,-87.90737,19318,5671
1315,43.067567,-87.924084,22578,7599
1309,43.067858,-87.929964,24079,11092
1500,43.067818,-87.935162,21607,9957
1410,43.067658,-87.94015,28482,5317
2121,43.067871,-87.946115,19342,5366
